ATL,2,US Airways,464,47.0,24.0,1471.0,17.0,1006.0,0.0,1330.0
ATL,3,US Airways,500,55.0,7.0,753.0,19.0,704.0,0.0,1531.0
ATL,4,US Airways,431,53.0,0.0,366.0,37.0,1181.0,0.0,1285.0
ATL,5,US Airways,509,59.0,0.0,944.0,299.0,955.0,0.0,2255.0
ATL,6,US Airways,522,82.0,4.0,1156.0,831.0,1919.0,0.0,2544.0
ATL,1,Southwest Airlines,3675,884.0,65.0,10879.0,637.0,4182.0,58.0,19360.0
ATL,2,Southwest Airlines,3312,700.0,142.0,9325.0,940.0,3836.0,0.0,9735.0
ATL,3,Southwest Airlines,3675,927.0,69.0,14374.0,903.0,3690.0,8.0,13798.0
ATL,4,Southwest Airlines,3555,814.0,13.0,9726.0,449.0,5307.0,18.0,15497.0
ATL,5,Southwest Airlines,3636,871.0,26.0,10351.0,2711.0,4828.0,37.0,23072.0
ATL,6,Southwest Airlines,3613,1160.0,53.0,18886.0,6866.0,7748.0,0.0,30602.0
ATL,7,Southwest Airlines,3713,1206.0,11.0,20828.0,2857.0,7115.0,21.0,33991.0
ATL,8,Southwest Airlines,3716,980.0,23.0,16019.0,1977.0,8147.0,0.0,23937.0
ATL,9,Southwest Airlines,3476,512.0,12.0,6506.0,1366.0,3976.0,9.0,9298.0
ATL,10,Southwest Airlines,3585,498.0,5.0,7549.0,1052.0,2899.0,40.0,5614.0
ATL,11,Southwest Airlines,3490,627.0,23.0,8899.0,903.0,3562.0,0.0,9416.0
ATL,12,Southwest Airlines,3652,977.0,69.0,12725.0,3069.0,4966.0,24.0,27213.0
DEN,1,American Airlines,480,149.0,1.0,2810.0,70.0,2113.0,0.0,4096.0
DEN,2,American Airlines,442,110.0,19.0,1785.0,287.0,2426.0,0.0,2744.0
DEN,3,American Airlines,495,95.0,12.0,3000.0,26.0,1290.0,0.0,3027.0
DEN,4,American Airlines,443,70.0,5.0,975.0,32.0,1944.0,0.0,1677.0
DEN,5,American Airlines,452,58.0,12.0,1444.0,60.0,2083.0,14.0,1519.0
DEN,6,American Airlines,477,117.0,7.0,6893.0,322.0,1910.0,0.0,4227.0
DEN,7,American Airlines,951,148.0,7.0,3205.0,285.0,1514.0,0.0,5504.0
DEN,8,American Airlines,958,139.0,2.0,2458.0,356.0,1823.0,17.0,4311.0
DEN,9,American Airlines,829,97.0,4.0,2966.0,30.0,1276.0,0.0,3011.0
DEN,10,American Airlines,810,108.0,7.0,3535.0,7.0,1582.0,0.0,2525.0
DEN,11,American Airlines,755,128.0,16.0,5115.0,166.0,3341.0,0.0,3162.0
DEN,12,American Airlines,825,152.0,25.0,3619.0,688.0,3317.0,0.0,3369.0
DEN,1,Alaska Airlines,124,14.0,0.0,152.0,46.0,274.0,0.0,188.0
DEN,2,Alaska Airlines,112,9.0,0.0,252.0,32.0,197.0,0.0,268.0
DEN,3,Alaska Airlines,145,5.0,0.0,55.0,0.0,104.0,0.0,21.0
DEN,4,Alaska Airlines,146,14.0,0.0,863.0,0.0,141.0,0.0,112.0
DEN,5,Alaska Airlines,155,12.0,0.0,227.0,0.0,173.0,0.0,159.0
DEN,6,Alaska Airlines,171,22.0,0.0,1937.0,27.0,175.0,0.0,221.0
DEN,7,Alaska Airlines,182,11.0,0.0,382.0,0.0,142.0,0.0,153.0
